path,blank_sim,id,contrast_factor,crop_bottom,test,task,activity
../../../../data/others/audra/drawings/primary_images/Images_17/1454_17.jpg,0.801293,1454_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/8922_17.jpg,0.88722867,8922_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/4148_17.jpg,0.812706,4148_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/7940_17.jpg,0.8573381,7940_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/3152_17.jpg,0.8365146,3152_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/1378_17.jpg,0.80195546,1378_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/5353_17.jpg,0.8840007,5353_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10961_17.jpg,0.8501423,10961_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/5330_17.jpg,0.8395921,5330_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/8178_17.jpg,0.8747119,8178_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/9990_17.jpg,0.84641683,9990_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/199_17.jpg,0.82937586,199_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/1895_17.jpg,0.821164,1895_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/9532_17.jpg,0.7545066,9532_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/7647_17.jpg,0.7524504,7647_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10678_17.jpg,0.89591837,10678_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/7952_17.jpg,0.82499653,7952_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/3711_17.jpg,0.8199856,3711_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10873_17.jpg,0.8001565,10873_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10766_17.jpg,0.85973346,10766_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10380_17.jpg,0.80607665,10380_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/3294_17.jpg,0.66913545,3294_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/7659_17.jpg,0.822183,7659_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/1425_17.jpg,0.814067,1425_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/1987_17.jpg,0.8267869,1987_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/9520_17.jpg,0.7965494,9520_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2569_17.jpg,0.6680006,2569_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/8984_17.jpg,0.84408957,8984_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/1645_17.jpg,0.7719966,1645_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/8791_17.jpg,0.876936,8791_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2709_17.jpg,0.83908224,2709_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/7315_17.jpg,0.83738744,7315_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/4575_17.jpg,0.75244516,4575_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/1638_17.jpg,0.77775484,1638_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/7268_17.jpg,0.83615935,7268_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/3343_17.jpg,0.7883646,3343_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2146_17.jpg,0.8533721,2146_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/806_17.jpg,0.9205188,806_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/288_17.jpg,0.8288845,288_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/9072_17.jpg,0.8059654,9072_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/7790_17.jpg,0.73848563,7790_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/8214_17.jpg,0.84470844,8214_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/9623_17.jpg,0.78633237,9623_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/6925_17.jpg,0.83695745,6925_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/8996_17.jpg,0.77691054,8996_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10338_17.jpg,0.8074566,10338_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10569_17.jpg,0.88825643,10569_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/6587_17.jpg,0.80961215,6587_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/8534_17.jpg,0.83138394,8534_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/4467_17.jpg,0.86745554,4467_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2037_17.jpg,0.8351797,2037_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10345_17.jpg,0.83991957,10345_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2054_17.jpg,0.7984853,2054_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/6599_17.jpg,0.8355107,6599_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/7548_17.jpg,0.8436242,7548_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/914_17.jpg,0.9022086,914_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2129_17.jpg,0.79916465,2129_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/6846_17.jpg,0.9150356,6846_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/4479_17.jpg,0.93907046,4479_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/11068_17.jpg,0.9768162,11068_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/6913_17.jpg,0.7937264,6913_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/3781_17.jpg,0.8544209,3781_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10373_17.jpg,0.857726,10373_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10422_17.jpg,0.82138145,10422_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2001_17.jpg,0.8407515,2001_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/1909_17.jpg,0.7876918,1909_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10522_17.jpg,0.8024786,10522_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/3994_17.jpg,0.79371864,3994_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10880_17.jpg,0.81278944,10880_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/4551_17.jpg,0.88429046,4551_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/5166_17.jpg,0.84650683,5166_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/5654_17.jpg,0.9171312,5654_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/480_17.jpg,0.82618475,480_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/3204_17.jpg,0.8342364,3204_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/5178_17.jpg,0.8675138,5178_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/1966_17.jpg,0.8931875,1966_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/7194_17.jpg,0.86348677,7194_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/6901_17.jpg,0.8357333,6901_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/3424_17.jpg,0.8452008,3424_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10787_17.jpg,0.8278959,10787_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2742_17.jpg,0.8509252,2742_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2834_17.jpg,0.82126653,2834_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2596_17.jpg,0.8268794,2596_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2070_17.jpg,0.8581883,2070_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10699_17.jpg,0.8488412,10699_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/6391_17.jpg,0.8099407,6391_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/658_17.jpg,0.85102993,658_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2912_17.jpg,0.7887141,2912_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10193_17.jpg,0.87991685,10193_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10575_17.jpg,0.8770141,10575_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2607_17.jpg,0.82586324,2607_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/9826_17.jpg,0.79178715,9826_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/1581_17.jpg,0.770998,1581_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/9484_17.jpg,0.8509901,9484_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10408_17.jpg,0.8793082,10408_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10359_17.jpg,0.81933564,10359_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10508_17.jpg,0.84255755,10508_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/1840_17.jpg,0.81776595,1840_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/8436_17.jpg,0.7886156,8436_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/6827_17.jpg,0.7405782,6827_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/1004_17.jpg,0.8052621,1004_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/5916_17.jpg,0.89902073,5916_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/7429_17.jpg,0.7354024,7429_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/131_17.jpg,0.75841206,131_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2282_17.jpg,0.8277934,2282_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2135_17.jpg,0.81182337,2135_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/9838_17.jpg,0.9023195,9838_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2900_17.jpg,0.841976,2900_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/1659_17.jpg,0.8148413,1659_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/5294_17.jpg,0.83145785,5294_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/7558_17.jpg,0.8742503,7558_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2715_17.jpg,0.8613435,2715_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10181_17.jpg,0.85138714,10181_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/9496_17.jpg,0.8797771,9496_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/9742_17.jpg,0.7918448,9742_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10228_17.jpg,0.7900013,10228_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/8424_17.jpg,0.8790707,8424_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/1647_17.jpg,0.78920585,1647_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2390_17.jpg,0.8365963,2390_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/9588_17.jpg,0.8884267,9588_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/3410_17.jpg,0.82749224,3410_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/6948_17.jpg,0.80192405,6948_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/727_17.jpg,0.7983399,727_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/7088_17.jpg,0.8708905,7088_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2623_17.jpg,0.80025136,2623_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2172_17.jpg,0.87445045,2172_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/3214_17.jpg,0.8122655,3214_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/6775_17.jpg,0.80408746,6775_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/8320_17.jpg,0.78027344,8320_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/1807_17.jpg,0.74921054,1807_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/6960_17.jpg,0.7895906,6960_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/9802_17.jpg,0.90013754,9802_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/1771_17.jpg,0.8058421,1771_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/9292_17.jpg,0.7994866,9292_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/7570_17.jpg,0.8231658,7570_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/8412_17.jpg,0.84462035,8412_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/639_17.jpg,0.85375535,639_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10263_17.jpg,0.84229696,10263_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/1819_17.jpg,0.7864807,1819_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10685_17.jpg,0.87636185,10685_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/115_17.jpg,0.7650937,115_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/3791_17.jpg,0.78447115,3791_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10443_17.jpg,0.8189299,10443_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2060_17.jpg,0.88674474,2060_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/164_17.jpg,0.8482389,164_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/3457_17.jpg,0.7721229,3457_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/3306_17.jpg,0.80718845,3306_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10543_17.jpg,0.8115808,10543_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/9778_17.jpg,0.8239947,9778_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/4361_17.jpg,0.94378173,4361_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/8332_17.jpg,0.7716162,8332_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/1915_17.jpg,0.87028277,1915_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/1151_17.jpg,0.84211004,1151_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2859_17.jpg,0.8687147,2859_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/1763_17.jpg,0.8025081,1763_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/8400_17.jpg,0.8243321,8400_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2498_17.jpg,0.81683725,2498_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/9766_17.jpg,0.74242234,9766_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/1976_17.jpg,0.8235241,1976_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/3318_17.jpg,0.77839726,3318_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/9280_17.jpg,0.8169352,9280_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10982_17.jpg,0.83009547,10982_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2847_17.jpg,0.8313995,2847_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/3534_17.jpg,0.8649384,3534_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/1198_17.jpg,0.75547445,1198_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2785_17.jpg,0.81645143,2785_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/536_17.jpg,0.8441161,536_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10740_17.jpg,0.7518126,10740_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/3654_17.jpg,0.89567614,3654_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/3105_17.jpg,0.8916335,3105_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/8603_17.jpg,0.8802088,8603_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/455_17.jpg,0.89826024,455_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10494_17.jpg,0.764504,10494_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/4845_17.jpg,0.8082675,4845_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10947_17.jpg,0.8292098,10947_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/5547_17.jpg,0.79761016,5547_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/3117_17.jpg,0.7753379,3117_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/793_17.jpg,0.7831329,793_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2271_17.jpg,0.8134512,2271_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10652_17.jpg,0.8246864,10652_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/424_17.jpg,0.9056276,424_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/7041_17.jpg,0.855777,7041_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/8023_17.jpg,0.8462825,8023_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/9245_17.jpg,0.8337409,9245_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/7022_17.jpg,0.8742974,7022_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/6415_17.jpg,0.8215112,6415_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/9191_17.jpg,0.84387493,9191_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/5559_17.jpg,0.8015288,5559_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10859_17.jpg,0.8707181,10859_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/4857_17.jpg,0.84862125,4857_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/3074_17.jpg,0.8469331,3074_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10824_17.jpg,0.9318349,10824_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/3396_17.jpg,0.8194047,3396_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/8639_17.jpg,0.7766365,8639_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/5571_17.jpg,0.8622612,5571_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/7591_17.jpg,0.8373536,7591_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10719_17.jpg,0.7706536,10719_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/1527_17.jpg,0.8039453,1527_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2408_17.jpg,0.8045154,2408_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/8627_17.jpg,0.8095849,8627_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/1539_17.jpg,0.82590055,1539_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/4774_17.jpg,0.7390542,4774_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2224_17.jpg,0.82192075,2224_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2255_17.jpg,0.9058441,2255_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/351_17.jpg,0.84554756,351_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/3133_17.jpg,0.84829384,3133_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/4054_17.jpg,0.89578146,4054_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/4705_17.jpg,0.8018144,4705_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/5463_17.jpg,0.8167312,5463_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/6_17.jpg,0.8256614,6_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/1556_17.jpg,0.8105065,1556_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/1207_17.jpg,0.8062462,1207_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/9553_17.jpg,0.86826193,9553_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/9202_17.jpg,0.79620147,9202_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/4380_17.jpg,0.8565246,4380_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2081_17.jpg,0.779149,2081_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/463_17.jpg,0.8234034,463_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/3050_17.jpg,0.8561187,3050_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2236_17.jpg,0.8160472,2236_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/6132_17.jpg,0.8483939,6132_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2748_17.jpg,0.8242002,2748_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/3699_17.jpg,0.76488084,3699_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/8567_17.jpg,0.7797462,8567_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/9814_17.jpg,0.76399094,9814_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/10316_17.jpg,0.7757315,10316_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2735_17.jpg,0.77472097,2735_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2582_17.jpg,0.8641052,2582_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/5847_17.jpg,0.8782692,5847_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/21_17.jpg,0.7938721,21_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/4265_17.jpg,0.83447766,4265_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/4683_17.jpg,0.7495468,4683_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/2943_17.jpg,0.85650766,2943_17,4,False,audra,primary,Images_17
../../../../data/others/audra/drawings/primary_images/Images_17/11013_17.jpg,0.81511766,11013_17,4,False,audra,primary,Images_17
